Time,Ay,Bk_Stat,GearStat,Pitch,Roll,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Steer_SW,Vx,VxTarget,Vxz_Fwd,Xo,Xpreview,X_Design,X_L1,X_L2,X_R1,X_R2,X_Target,Yaw,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yo,Ypreview,Y_Design,Y_L1,Y_L2,Y_R1,Y_R2,Y_Target,Zcg_SM,Zo,Z_L1,Z_L2,Z_R1,Z_R2
22.95, -0.2828993390287, 0, 6, 1.330838075207, 1.665591934199, 1.666041469532, 2.620075988945, 3.614301050149, 0.6668899050378, 0.4129577457759, 340.4660069667, 341.1336121231, 340.0902628355, 340.8805578337, -10.93309498775, 100.0352689648, 100, 100.0467565657, 665.5228066585, 675.9700358865, 665.6901693788, 666.1343679127, 664.8416146951, 664.9036040287, 663.6071662727, 665.6901693788, -56.22739430381, -56.6600182841, -56.56239163336, -57.00501929694, -56.09674145417, -182.2577190326, -197.8977364191, -182.1419905651, -181.8590946329, -179.9206182337, -182.6797531759, -180.7443027071, -182.1419905651, 41.18506211531, 40.78326414059, 41.13614170275, 41.17346051946, 41.0866120057, 41.12035011056
22.975, -0.2714776710547, 0, 6, 1.334660935795, 1.6284291535, 1.628871182452, 2.584137563052, 3.562702530914, 0.6262888096555, 0.3639739702004, 340.8377891938, 341.5057085379, 340.4603487919, 341.2511717058, -10.44789705152, 100.0359999087, 100, 100.0475917625, 665.9102556083, 676.3248465488, 666.0852357149, 666.5228461838, 665.2341568071, 665.2903663871, 663.9979649382, 666.0852357149, -56.34755231389, -56.75269943598, -56.68100575857, -57.09589630828, -56.21416527193, -182.8343287513, -198.4961302627, -182.7133396671, -182.4368445841, -180.4956895917, -183.2550040125, -181.316832245, -182.7133396671, 41.17441938626, 40.77253729145, 41.12478702092, 41.16233579536, 41.07661988856, 41.11041275655
23, -0.2593984254637, 0, 6, 1.338816554397, 1.588936852814, 1.589370846828, 2.547113728182, 3.507377515469, 0.5829385317122, 0.3132015241788, 341.2095339586, 341.8777542038, 340.8304859431, 341.6218124314, -9.967789442542, 100.0366323168, 100, 100.0482994117, 666.2964177653, 676.6800139919, 666.4802772227, 666.9100036435, 665.6251778411, 665.6759024665, 664.3873348152, 666.4802772227, -56.46159598495, -56.8395115827, -56.79315005594, -57.18110948393, -56.32551793892, -183.4118015737, -199.094203698, -183.2846763442, -183.0153915013, -181.0716987868, -183.8311784943, -181.8904307718, -183.2846763442, 41.16374731482, 40.76177412298, 41.1134116974, 41.15113476347, 41.06664907044, 41.10046627281
23.025, -0.2471321179395, 0, 6, 1.34220633759, 1.54722066768, 1.547645405085, 2.508419066882, 3.449613319403, 0.5376884781933, 0.2607856545523, 341.5812431191, 342.2497525926, 341.2006712409, 341.9924788186, -9.492245013129, 100.0371406639, 100, 100.0488565309, 666.6813511524, 677.0355060469, 666.8753038793, 667.2958980866, 666.0147444354, 666.0602633001, 664.7753376569, 666.8753038793, -56.56986260458, -56.92116631293, -56.89889152334, -57.26163279898, -56.43117794818, -183.9901030715, -199.6919870307, -183.8559989409, -183.59469739, -181.6485996148, -184.4082331792, -182.4650466792, -183.8559989409, 41.15305161076, 40.75100255876, 41.10201745704, 41.13983476923, 41.05670656669, 41.09049564672
23.05, -0.2353217311437, 0, 6, 1.344127172761, 1.503455125377, 1.503869025224, 2.467476105293, 3.391097254901, 0.4912627582043, 0.2068021400307, 341.9529180883, 342.6217072537, 341.5709008224, 342.3631692811, -9.020988915755, 100.0375210901, 100, 100.049256107, 667.0651150184, 677.3913106718, 667.2703241934, 667.6805886943, 666.4029226048, 666.4435024497, 665.1620356641, 667.2703241934, -56.67261677005, -56.99815240012, -56.99902466165, -57.33830980806, -56.53136340644, -184.569194976, -200.2894959816, -184.427303681, -184.1747222406, -182.226348464, -184.9861234955, -183.0406295222, -184.427303681, 41.1423353742, 40.74023994424, 41.09060096547, 41.12845539636, 41.04678715668, 41.0804988199
23.075, -0.2237494226066, 0, 6, 1.344689877525, 1.457974031663, 1.458375741321, 2.424660728013, 3.331961037221, 0.4436070086161, 0.1507972924355, 342.3245590141, 342.9936191214, 341.9411731185, 342.7338827353, -8.55435026784, 100.0377888387, 100, 100.0495288961, 667.447767715, 677.7474659856, 667.6653437258, 668.0641340451, 666.789772666, 666.8256762486, 665.5474875311, 667.6653437258, -56.769944806, -57.07096191987, -57.09377650299, -57.41021965602, -56.62579940056, -185.149033474, -200.8867126292, -184.9985825277, -184.7554241771, -182.8049027425, -185.5648064998, -183.6171340999, -184.9985825277, 41.13160584802, 40.729491372, 41.07915928923, 41.11703091098, 41.0368807793, 41.0705001623
23.1, -0.2122814795561, 0, 6, 1.344500784477, 1.410959299279, 1.41134794048, 2.379749261131, 3.271838016087, 0.3949182201601, 0.09271412563276, 342.696165158, 343.3654885675, 342.3114868068, 343.1046190411, -8.092814503766, 100.0379538981, 100, 100.0496996371, 667.8293646793, 678.1040230553, 668.0603663474, 668.4465911521, 667.1753527699, 667.2068405174, 665.931750127, 668.0603663474, -56.86188625648, -57.13910707033, -57.18331652225, -57.47713224096, -56.71461429529, -185.7295732823, -201.4836102991, -185.5698250038, -185.336761356, -183.3842195007, -186.1442399438, -184.1945165318, -185.5698250038, 41.12087227275, 40.71875390625, 41.06768736646, 41.10558383335, 41.02698028487, 41.0605207991
23.125, -0.2008344500151, 0, 6, 1.344187057539, 1.362469368234, 1.362844472858, 2.332730934165, 3.210304748804, 0.3452382674001, 0.03289107109043, 343.067736113, 343.7373161257, 342.6818404714, 343.4753781829, -7.636706613516, 100.0380189371, 100, 100.0497789232, 668.2099595806, 678.4610194018, 668.4553959212, 668.8280159711, 667.5597217782, 667.5870496934, 666.314880357, 668.4553959212, -56.94852536615, -57.20217572255, -57.26752948118, -57.53896238994, -56.79799098303, -186.3107706695, -202.0801709419, -186.1410250711, -185.9186940442, -183.964255795, -186.7243824813, -184.7727322585, -186.1410250711, 41.11014129296, 40.70802157306, 41.05618154649, 41.09412261167, 41.01708130167, 41.05056895716
23.15, -0.1895017212726, 0, 6, 1.34412853389, 1.312528492956, 1.312889811865, 2.283780930585, 3.147131054047, 0.2944419808377, -0.0282124235033, 343.4392722169, 344.1091026682, 343.052232504, 343.8461599306, -7.186172666757, 100.0379798064, 100, 100.0497620902, 668.5896059791, 678.8184768363, 668.8504284714, 669.208463994, 667.9429397923, 667.9663571963, 666.6969357713, 668.8504284714, -57.02999871249, -57.26033115094, -57.34643088807, -57.59581894489, -56.87621990249, -186.8925844222, -202.6763863475, -186.7121866811, -186.5011848704, -184.5449691588, -187.3051935006, -185.3517361777, -186.7121866811, 41.09941500235, 40.69728883151, 41.04464363021, 41.08264510892, 41.00718297134, 41.04064157911
23.175, -0.1783883923571, 0, 6, 1.344369836868, 1.261171159007, 1.261518460061, 2.233174616443, 3.082339060353, 0.2423838966223, -0.09022506718931, 343.8107741594, 344.4808493927, 343.4226612174, 344.2169637677, -6.74139618386, 100.0378316727, 100, 100.0496382041, 668.9683576292, 679.1764040531, 669.245456336, 669.5879898561, 668.325067506, 668.3448154175, 667.0779741422, 669.245456336, -57.1064844258, -57.31361883561, -57.42024772392, -57.64787923334, -56.94958297083, -187.4749762682, -203.2722562779, -187.2833148366, -187.0841982914, -185.1263182428, -187.8866334144, -185.9314834025, -187.2833148366, 41.08869197557, 40.68655338578, 41.0330821116, 41.07114394648, 40.99729019703, 41.03072936745
23.2, -0.1675674024796, 0, 6, 1.344680629185, 1.208439750719, 1.208772680122, 2.181162182256, 3.016122458191, 0.1889801356421, -0.1529715454387, 344.1822429182, 344.8525576455, 343.7931249261, 344.5877890271, -6.30245034043, 100.0375726967, 100, 100.0493991992, 669.3462682122, 679.5348050898, 669.6404730922, 669.9666474442, 668.7061649421, 668.7224757336, 667.45805261, 669.6404730922, -57.17817117824, -57.36235788474, -57.48898694061, -57.69541280672, -57.01827169312, -188.0579105372, -203.8677829505, -187.8544163296, -187.6677001127, -185.7082632482, -188.4686637633, -186.5119303056, -187.8544163296, 41.07796940575, 40.67581710665, 41.02150758882, 41.05961115401, 40.98741030339, 41.0208220206
23.225, -0.1570944270105, 0, 6, 1.344706402771, 1.154382055116, 1.1547000995, 2.127899107608, 2.948815336658, 0.1342211858165, -0.2164736457705, 344.5536792334, 345.2242287451, 344.1636221008, 344.9586351293, -5.869386799304, 100.0372033638, 100, 100.0490396392, 669.72339091, 679.8936884608, 670.0354729716, 670.3444896169, 669.086290299, 669.0993887504, 667.83722691, 670.0354729716, -57.24522589101, -57.40656262339, -57.55292174597, -57.73862063095, -57.08253024414, -188.6413531987, -204.4629651607, -188.4254988941, -188.2516565304, -186.2907660988, -189.0512473111, -187.0930353051, -188.4254988941, 41.06724486875, 40.66508475288, 41.00992989145, 41.04804238175, 40.9775500467, 41.01091231874
23.25, -0.1469810702874, 0, 6, 1.344142435307, 1.099063965887, 1.099366511729, 2.073505399441, 2.880813327972, 0.07815465286778, -0.2809044030335, 344.9250836521, 345.5958637682, 344.5341514746, 345.3295016945, -5.442388773971, 100.0367282178, 100, 100.0485590146, 670.099777928, 680.2530735537, 670.4304501756, 670.7215682225, 669.4654991564, 669.4756044833, 668.215550812, 670.4304501756, -57.30777147058, -57.44648017766, -57.61230807756, -57.77752310607, -57.14223409741, -189.2252707415, -205.0577942985, -188.9965702165, -188.8360341183, -186.8737904824, -189.6343480852, -187.6747593227, -188.9965702165, 41.05651807427, 40.65436221447, 40.9983577715, 41.03644138852, 40.96771489557, 41.00100036025
23.275, -0.1371838602235, 0, 6, 1.342854013259, 1.042581456301, 1.042867900285, 2.01809566803, 2.812397860745, 0.02088164517374, -0.3464502277113, 345.2964562233, 345.9674634758, 344.9047119289, 345.7003887199, -5.021783486965, 100.0361553827, 100, 100.0479634352, 670.4754801242, 680.6129917401, 670.8253984153, 671.0979337918, 669.8438443453, 669.8511721972, 668.5930759623, 670.8253984153, -57.36588346142, -57.48205056273, -57.66729883118, -57.81232103757, -57.19744681234, -189.8096294593, -205.652253765, -189.5676372723, -189.420799488, -187.4573015062, -190.2179311231, -188.2570656153, -189.5676372723, 41.0457921577, 40.64365538001, 40.98679917806, 41.02481924948, 40.95790917993, 40.99109314505
23.3, -0.1276397088715, 0, 6, 1.340876366534, 0.9850698630905, 0.9853397061014, 1.961822342484, 2.743719250945, -0.03746380497759, -0.4131591768511, 345.6677968546, 346.3390283831, 345.2753025642, 346.0712966887, -4.607990358789, 100.0354928793, 100, 100.0472610303, 670.8505470001, 680.9734820704, 671.2203100837, 671.4736357651, 670.2213765132, 670.2261404127, 668.969852204, 671.2203100837, -57.41960582966, -57.51350103921, -57.71805504427, -57.84300876293, -57.24821690818, -190.3943954684, -206.2463218551, -190.1387029509, -190.0059198764, -188.0412652682, -190.8019626079, -188.839919123, -190.1387029509, 41.03507348825, 40.63296994609, 40.97526173468, 41.0131903303, 40.94813660277, 40.98120056364
23.325, -0.1183001601786, 0, 6, 1.338339100103, 0.926703001651, 0.9269558931747, 1.904857460037, 2.674855539003, -0.09670980056294, -0.4808899479328, 346.039105269, 346.7105588792, 345.6459225073, 346.4422268984, -4.201447272272, 100.0347444319, 100, 100.0464565789, 671.2250268933, 681.3345850624, 671.6151831254, 671.8487224225, 670.5981449276, 670.6005566157, 669.3459280909, 671.6151831254, -57.46897314832, -57.54089104285, -57.76450762122, -57.86969072675, -57.29449422129, -190.9795351667, -206.8399757386, -190.7097586262, -190.5913631668, -188.6256485934, -191.3864095832, -189.4232857915, -190.7097586262, 41.02437045674, 40.62231172799, 40.96375291666, 41.00156870246, 40.93840081949, 40.97133195367
23.35, -0.1091766657243, 0, 6, 1.335382119656, 0.867672892066, 0.867908626706, 1.847367327849, 2.605841397067, -0.1566591837388, -0.5492551992734, 346.4103811472, 347.0820553567, 346.0165708834, 346.8131826611, -3.802501321172, 100.0339045617, 100, 100.0455459691, 671.598967132, 681.6963385522, 672.0100242332, 672.2232409883, 670.9741980074, 670.974467204, 669.7213512451, 672.0100242332, -57.51402516629, -57.56418515705, -57.80675765197, -57.89243718681, -57.33638010519, -191.5650157342, -207.4331940675, -191.280798005, -191.177098078, -189.2104189437, -191.9712399383, -190.0071321905, -191.280798005, 41.01369203752, 40.61168691413, 40.95227987925, 40.98996603654, 40.92870553817, 40.96149449445
23.375, -0.100360742465, 0, 6, 1.332101214557, 0.808150674951, 0.8083691582105, 1.789461627011, 2.536681561491, -0.2168695460325, -0.6176203720953, 346.7816243904, 347.4535183215, 346.3872465328, 347.1841680935, -3.411587573373, 100.0329983709, 100, 100.0445554963, 671.9724141639, 682.0587809964, 672.4048405672, 672.5972379325, 671.3495829378, 671.3479173363, 670.0961681858, 672.4048405672, -57.55479460021, -57.5839638793, -57.84486993445, -57.91226185779, -57.37396462551, -192.150805478, -208.0259548396, -191.8518153813, -191.7630944233, -189.7955446267, -192.5564219518, -190.591426017, -191.8518153813, 41.00304664086, 40.60110201189, 40.94084927022, 40.97839098749, 40.91905444939, 40.95169344356
23.4, -0.09163358545857, 0, 6, 1.328530193841, 0.7482572979734, 0.7484585038037, 1.731208220889, 2.467348058605, -0.2774162683535, -0.6866168743422, 347.1528345024, 347.8249485017, 346.757949227, 347.5551733248, -3.029313362766, 100.0321028242, 100, 100.0435636733, 672.3454137277, 682.4219573018, 672.7996398002, 672.9707586976, 671.7243451487, 671.7209522141, 670.4704240598, 672.7996398002, -57.59128844043, -57.60027279438, -57.87865071372, -57.92871037484, -57.40726185916, -192.736874353, -208.6182322352, -192.4228057947, -192.3493225953, -190.3809954391, -193.141926223, -191.1761369816, -192.4228057947, 40.99244151053, 40.59056360366, 40.92946703778, 40.96684957404, 40.90945141406, 40.94193239432
23.425, -0.08289446725423, 0, 6, 1.324658677344, 0.6881369399408, 0.6883209007089, 1.672730020946, 2.398033406452, -0.3381844308998, -0.7561137017385, 347.5240100635, 348.1963463059, 347.128678441, 347.9261896809, -2.656048215724, 100.0311677438, 100, 100.0425214577, 672.7180102474, 682.7858922356, 673.1944298343, 673.3438475781, 672.0985313208, 672.0936148487, 670.8441642982, 673.1944298343, -57.62358210464, -57.61313478347, -57.90822750425, -57.94179049726, -57.43637527579, -193.3231937677, -209.2100131249, -192.9937646212, -192.9357549976, -190.966741833, -193.727723685, -191.7612338818, -192.9937646212, 40.98188266073, 40.58007793245, 40.91813906498, 40.95534704144, 40.89989952923, 40.93221251203
23.45, -0.07451237829446, 0, 6, 1.320459040431, 0.6279556746639, 0.6281224827564, 1.613837809415, 2.32889134577, -0.3989657211298, -0.8254611743653, 347.8951480431, 348.5677128341, 347.4994326482, 348.2972210882, -2.291747154983, 100.0301563268, 100, 100.0413932176, 673.0902458921, 683.1505751794, 673.5892184316, 673.7165472127, 672.4721905712, 672.4659449589, 671.2174352052, 673.5892184316, -57.65186854944, -57.62270675543, -57.93378674866, -57.95175486866, -57.46153163089, -193.909736438, -209.8013060896, -193.5646870381, -193.5223666393, -191.552754432, -194.3137852053, -192.3466831513, -193.5646870381, 40.97137504281, 40.56965052399, 40.90687068918, 40.94388885006, 40.89040093725, 40.92253540176
23.475, -0.06629201439724, 0, 6, 1.315910904997, 0.5677977957997, 0.5679475852054, 1.555153723413, 2.260017968558, -0.4596837830925, -0.8945280599057, 348.2662603738, 348.9390496929, 347.8702097178, 348.6682694342, -1.936235569391, 100.0290559509, 100, 100.0401674213, 673.4621603411, 683.5159841962, 673.9840134239, 674.08889863, 672.8453711929, 672.837979911, 671.5902818643, 673.9840134239, -57.67637089017, -57.6297917718, -57.95554492238, -57.95909674109, -57.48295284256, -194.496476343, -210.3921261397, -194.1355680068, -194.1091342798, -192.139004641, -194.9000822829, -192.9324513873, -194.1355680068, 40.96092285219, 40.55928599212, 40.89566627747, 40.93247908668, 40.88095826859, 40.91290428864
23.5, -0.05838946161618, 0, 6, 1.311013080804, 0.5077085234778, 0.5078414646082, 1.496369035115, 2.191493234207, -0.5202575168343, -0.9632699582927, 348.6373460896, 349.310358527, 348.2410080338, 349.0393348188, -1.589403725424, 100.027923204, 100, 100.0389037311, 673.8337925409, 683.8821028487, 674.3788251418, 674.4609417294, 673.218120123, 673.2097569765, 671.9627483103, 674.3788251418, -57.69729046722, -57.63400834598, -57.9737072787, -57.9636163926, -57.50083821665, -195.0833882702, -210.9824848364, -194.706418804, -194.6960345768, -192.7254649949, -195.4865878192, -193.5185067349, -194.706418804, 40.95052969852, 40.54898797323, 40.88452876623, 40.921122047, 40.87157296306, 40.90332252507
23.525, -0.05077206414569, 0, 6, 1.305827483945, 0.4476991606261, 0.4478154621688, 1.437402388854, 2.123355750301, -0.5805278056032, -1.031664813001, 349.0084038613, 349.6816410015, 348.6118260417, 349.4104168092, -1.251138004851, 100.0267577473, 100, 100.0376086302, 674.2051797199, 684.2489155997, 674.7736486832, 674.8327152479, 673.5904826187, 673.5813118985, 672.334877008, 674.7736486832, -57.71481993865, -57.6354196703, -57.98853536618, -57.96529032087, -57.51538307562, -195.6704477849, -211.5723930062, -195.2772504629, -195.2830451312, -193.3121092137, -196.0732756455, -194.104818651, -195.2772504629, 40.94019812765, 40.53875776359, 40.87345446552, 40.9098223697, 40.86224088388, 40.89379355398
23.55, -0.04343655129184, 0, 6, 1.300529523967, 0.3877794329153, 0.3878793523155, 1.378163419785, 2.055632540609, -0.6403541093607, -1.099675559212, 349.379434248, 350.0528986037, 348.9826622141, 349.7815147963, -0.9212563927533, 100.0255695144, 100, 100.0362982374, 674.5763575707, 684.616410745, 675.1684758312, 675.2042565937, 673.9625020504, 673.9526792612, 672.706708782, 675.1684758312, -57.72913347938, -57.63409396103, -58.00016137786, -57.96426907564, -57.52676746913, -196.2576306179, -212.1618588329, -195.8480707344, -195.8701441109, -193.8989120255, -196.6601204031, -194.6913579638, -195.8480707344, 40.92992880064, 40.52859248394, 40.86243577053, 40.89858505016, 40.85295337251, 40.884320787
23.575, -0.03638608565976, 0, 6, 1.295389721216, 0.3279865607302, 0.3280704060709, 1.318657595159, 1.988335066052, -0.6996537789514, -1.167210900933, 349.7504380311, 350.4241326351, 349.3535152821, 350.1526281563, -0.5995781042738, 100.0243699295, 100, 100.034988711, 674.9473605367, 684.9845809977, 675.5632980503, 675.5756018853, 674.3342199137, 674.3238929094, 673.0782828588, 675.5632980503, -57.74038518392, -57.63015801723, -58.0087328057, -57.96047633967, -57.53512786839, -196.8449126494, -212.7508875786, -196.4188869079, -196.4573104147, -194.485849111, -197.2470978124, -195.2780968895, -196.4188869079, 40.91972050816, 40.51848546563, 40.85146512812, 40.88741487934, 40.84370079432, 40.87490682922
